    Time, Temp_C_H_up,SpCond_mS/cm_H_up, Cond_mS/cm_H_up,  TDS_g/L_H_up,   Sal_ppt_H_up,Turbid_NTU_H_up,  Chl_ug/L_H_up,Experiment,    Date,Sonde,Position,Site
12:28:05,19.07,55.4,49.12,36.01,36.81,2.2,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:06,19.07,55.4,49.12,36.01,36.81,2.2,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:08,19.07,55.4,49.12,36.01,36.8,2.2,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:09,19.07,55.39,49.11,36.01,36.8,2.1,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:10,19.06,55.39,49.11,36,36.8,2.1,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:11,19.06,55.39,49.11,36,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:12,19.06,55.39,49.11,36.01,36.8,2.1,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:13,19.06,55.4,49.11,36.01,36.8,2.1,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:14,19.06,55.4,49.11,36.01,36.8,2.1,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:16,19.06,55.4,49.11,36.01,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:17,19.06,55.4,49.12,36.01,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:18,19.06,55.4,49.12,36.01,36.8,2.2,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:19,19.06,55.4,49.12,36.01,36.8,2.2,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:20,19.07,55.4,49.12,36.01,36.8,2.2,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:21,19.07,55.4,49.12,36.01,36.8,2.2,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:22,19.07,55.4,49.12,36.01,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:24,19.07,55.39,49.12,36.01,36.8,2.1,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:25,19.07,55.39,49.12,36.01,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:26,19.07,55.39,49.12,36.01,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:27,19.07,55.4,49.13,36.01,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:28,19.07,55.4,49.13,36.01,36.8,2.1,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:29,19.08,55.4,49.13,36.01,36.81,2.1,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:30,19.08,55.4,49.13,36.01,36.81,2.1,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:32,19.08,55.4,49.13,36.01,36.81,2.1,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:33,19.08,55.4,49.13,36.01,36.81,2.3,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:34,19.08,55.4,49.14,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:35,19.08,55.4,49.14,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:36,19.08,55.4,49.14,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:37,19.08,55.4,49.14,36.01,36.81,2.3,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:38,19.08,55.4,49.14,36.01,36.81,2.3,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:40,19.08,55.4,49.14,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:41,19.08,55.4,49.14,36.01,36.81,2.3,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:42,19.09,55.4,49.14,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:43,19.09,55.4,49.14,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:44,19.09,55.4,49.14,36.01,36.81,2.3,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:45,19.09,55.4,49.14,36.01,36.81,2.3,0.6,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:46,19.09,55.4,49.14,36.01,36.81,2.3,0.7,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:48,19.09,55.4,49.14,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:49,19.09,55.4,49.15,36.01,36.81,2.3,0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:50,19.09,55.4,49.15,36.01,36.81,2.3,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:51,19.09,55.4,49.15,36.01,36.81,2.2,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:52,19.09,55.4,49.15,36.01,36.81,2.3,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:53,19.09,55.4,49.15,36.01,36.81,2.2,0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:54,19.09,55.4,49.15,36.01,36.81,2.2,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:56,19.09,55.4,49.15,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:57,19.09,55.4,49.15,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:58,19.09,55.4,49.15,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:28:59,19.09,55.4,49.15,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:00,19.09,55.4,49.15,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:01,19.09,55.4,49.15,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:02,19.09,55.4,49.15,36.01,36.81,2.2,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:04,19.1,55.4,49.15,36.01,36.81,2.2,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:05,19.1,55.4,49.16,36.01,36.81,2.2,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:06,19.1,55.4,49.16,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:07,19.1,55.4,49.16,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:08,19.1,55.4,49.16,36.01,36.81,2.2,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:09,19.1,55.4,49.16,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:10,19.1,55.4,49.16,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:12,19.1,55.4,49.16,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:13,19.1,55.4,49.16,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:14,19.1,55.4,49.16,36.01,36.81,2.3,0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:15,19.1,55.4,49.16,36.01,36.81,2.3,0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:16,19.1,55.4,49.16,36.01,36.81,2.3,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:17,19.1,55.4,49.16,36.01,36.81,2.3,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:18,19.1,55.4,49.16,36.01,36.81,2.3,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:20,19.1,55.4,49.16,36.01,36.81,2.3,0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:21,19.1,55.4,49.16,36.01,36.81,2.3,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:22,19.1,55.4,49.16,36.01,36.81,2.2,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:23,19.1,55.4,49.16,36.01,36.81,2.2,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:24,19.1,55.4,49.16,36.01,36.81,2.2,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:25,19.1,55.4,49.16,36.01,36.81,2.2,0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:26,19.1,55.4,49.16,36.01,36.81,2.2,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:28,19.1,55.4,49.16,36.01,36.81,2.2,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:29,19.1,55.4,49.16,36.01,36.81,2.3,0.5,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:30,19.1,55.4,49.16,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:31,19.1,55.4,49.16,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:32,19.1,55.4,49.16,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:33,19.1,55.4,49.16,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:34,19.1,55.4,49.16,36.01,36.81,2.3,0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:36,19.1,55.4,49.16,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:37,19.1,55.4,49.16,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:38,19.1,55.4,49.16,36.01,36.81,2.3,0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:39,19.1,55.4,49.16,36.01,36.81,2.3,0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:40,19.1,55.4,49.16,36.01,36.81,2.3,0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:41,19.1,55.4,49.16,36.01,36.81,2.3,0,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:42,19.1,55.4,49.16,36.01,36.81,2.3,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:44,19.11,55.4,49.17,36.01,36.81,2.3,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:45,19.11,55.4,49.17,36.01,36.81,2.3,-0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:46,19.11,55.4,49.17,36.01,36.81,2.3,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:47,19.11,55.4,49.17,36.01,36.81,2.3,-0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:48,19.11,55.4,49.17,36.01,36.81,2.2,-0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:49,19.11,55.4,49.16,36.01,36.8,2.2,-0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:50,19.11,55.39,49.16,36.01,36.8,2.2,-0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:52,19.1,55.39,49.16,36.01,36.8,2.2,-0.4,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:53,19.1,55.39,49.15,36.01,36.8,2.2,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:54,19.1,55.39,49.15,36.01,36.8,2.3,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:55,19.1,55.39,49.15,36.01,36.8,2.3,-0.3,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:56,19.1,55.39,49.15,36.01,36.8,2.3,-0.2,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:57,19.1,55.39,49.15,36.01,36.8,2.2,0,Side-by-side-before,4/17/19,G,Down,Deanza
12:29:58,19.1,55.39,49.15,36.01,36.8,2.3,0,Side-by-side-before,4/17/19,G,Down,Deanza
12:30:00,19.1,55.39,49.15,36.01,36.8,2.3,-0.1,Side-by-side-before,4/17/19,G,Down,Deanza
12:35:00,19.25,55.61,49.5,36.15,36.96,5.7,1.2,Filtration,4/17/19,G,Down,Deanza
12:36:10,19.2,55.6,49.44,36.14,36.96,2.8,1,Filtration,4/17/19,G,Down,Deanza
12:36:12,19.2,55.61,49.45,36.15,36.97,2.9,1,Filtration,4/17/19,G,Down,Deanza
12:36:13,19.2,55.61,49.46,36.15,36.97,2.9,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:14,19.21,55.61,49.46,36.15,36.96,2.9,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:15,19.21,55.6,49.46,36.14,36.96,2.9,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:16,19.21,55.6,49.46,36.14,36.96,2.9,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:17,19.21,55.6,49.46,36.14,36.96,2.9,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:18,19.21,55.6,49.46,36.14,36.96,2.9,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:19,19.21,55.6,49.46,36.14,36.96,2.9,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:20,19.22,55.61,49.46,36.14,36.96,2.9,0.6,Filtration,4/17/19,G,Down,Deanza
12:36:21,19.22,55.61,49.47,36.14,36.96,2.9,0.6,Filtration,4/17/19,G,Down,Deanza
12:36:22,19.22,55.61,49.47,36.15,36.96,2.9,0.7,Filtration,4/17/19,G,Down,Deanza
12:36:23,19.22,55.62,49.48,36.15,36.97,3.1,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:24,19.22,55.62,49.49,36.16,36.97,3.1,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:25,19.23,55.62,49.49,36.15,36.97,3.1,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:26,19.23,55.62,49.5,36.16,36.97,3.3,0.7,Filtration,4/17/19,G,Down,Deanza
12:36:27,19.23,55.62,49.5,36.16,36.97,3.4,0.6,Filtration,4/17/19,G,Down,Deanza
12:36:28,19.25,55.63,49.51,36.16,36.98,3.7,0.6,Filtration,4/17/19,G,Down,Deanza
12:36:29,19.25,55.63,49.52,36.16,36.98,3.7,0.7,Filtration,4/17/19,G,Down,Deanza
12:36:30,19.25,55.63,49.52,36.16,36.98,3.8,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:31,19.26,55.63,49.54,36.16,36.98,4,1,Filtration,4/17/19,G,Down,Deanza
12:36:32,19.27,55.63,49.54,36.16,36.98,4.1,1,Filtration,4/17/19,G,Down,Deanza
12:36:33,19.27,55.63,49.54,36.16,36.98,4.2,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:34,19.28,55.63,49.55,36.16,36.98,4.3,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:35,19.28,55.63,49.55,36.16,36.98,4.4,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:36,19.29,55.63,49.56,36.16,36.98,4.7,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:37,19.3,55.63,49.57,36.16,36.98,4.7,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:38,19.3,55.63,49.57,36.16,36.98,4.8,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:39,19.31,55.64,49.59,36.16,36.99,5.1,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:40,19.31,55.64,49.59,36.16,36.99,5.2,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:41,19.32,55.64,49.6,36.16,36.98,5.3,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:42,19.33,55.64,49.61,36.17,36.99,5.5,0.8,Filtration,4/17/19,G,Down,Deanza
12:36:43,19.33,55.64,49.62,36.17,36.99,5.6,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:44,19.34,55.67,49.65,36.18,37.01,6,0.9,Filtration,4/17/19,G,Down,Deanza
12:36:45,19.35,55.68,49.67,36.19,37.02,6.1,1.1,Filtration,4/17/19,G,Down,Deanza
12:36:46,19.36,55.69,49.69,36.2,37.02,6.3,1.2,Filtration,4/17/19,G,Down,Deanza
12:36:47,19.4,55.71,49.75,36.21,37.04,6.9,1.1,Filtration,4/17/19,G,Down,Deanza
12:36:48,19.41,55.72,49.77,36.22,37.05,7,1,Filtration,4/17/19,G,Down,Deanza
12:36:49,19.42,55.72,49.78,36.22,37.05,7.2,1.1,Filtration,4/17/19,G,Down,Deanza
12:36:50,19.45,55.73,49.82,36.22,37.05,7.6,1,Filtration,4/17/19,G,Down,Deanza
12:36:51,19.46,55.74,49.84,36.23,37.06,7.8,1.1,Filtration,4/17/19,G,Down,Deanza
12:36:52,19.49,55.77,49.9,36.25,37.09,8.1,1.3,Filtration,4/17/19,G,Down,Deanza
12:36:53,19.5,55.77,49.91,36.25,37.09,8.3,1.3,Filtration,4/17/19,G,Down,Deanza
12:36:54,19.5,55.78,49.92,36.25,37.09,8.4,1.4,Filtration,4/17/19,G,Down,Deanza
12:36:55,19.53,55.78,49.96,36.26,37.09,9.4,1.6,Filtration,4/17/19,G,Down,Deanza
12:36:56,19.54,55.78,49.96,36.26,37.09,9.5,1.6,Filtration,4/17/19,G,Down,Deanza
12:36:57,19.54,55.77,49.96,36.25,37.09,9.7,1.6,Filtration,4/17/19,G,Down,Deanza
12:36:58,19.55,55.73,49.94,36.23,37.06,10.2,1.6,Filtration,4/17/19,G,Down,Deanza
12:36:59,19.56,55.72,49.92,36.22,37.05,10.3,1.5,Filtration,4/17/19,G,Down,Deanza
12:37:00,19.55,55.7,49.9,36.2,37.03,10.4,1.5,Filtration,4/17/19,G,Down,Deanza
12:37:01,19.54,55.68,49.88,36.19,37.02,10.6,1.6,Filtration,4/17/19,G,Down,Deanza
12:37:02,19.53,55.68,49.87,36.19,37.02,10.6,1.6,Filtration,4/17/19,G,Down,Deanza
12:37:03,19.51,55.66,49.82,36.18,37,10.6,1.7,Filtration,4/17/19,G,Down,Deanza
12:37:04,19.5,55.65,49.81,36.17,37,10.6,1.5,Filtration,4/17/19,G,Down,Deanza
12:37:05,19.49,55.65,49.79,36.17,36.99,10.6,1.5,Filtration,4/17/19,G,Down,Deanza
12:37:06,19.47,55.63,49.75,36.16,36.98,10.6,1.3,Filtration,4/17/19,G,Down,Deanza
12:37:07,19.46,55.63,49.74,36.16,36.98,10.6,1.4,Filtration,4/17/19,G,Down,Deanza
12:37:08,19.43,55.62,49.71,36.15,36.97,10.5,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:09,19.43,55.62,49.7,36.15,36.97,10.5,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:10,19.42,55.62,49.69,36.15,36.97,10.4,1.3,Filtration,4/17/19,G,Down,Deanza
12:37:11,19.4,55.62,49.67,36.15,36.97,10.4,1.3,Filtration,4/17/19,G,Down,Deanza
12:37:12,19.39,55.62,49.67,36.15,36.97,10.3,1.3,Filtration,4/17/19,G,Down,Deanza
12:37:13,19.39,55.63,49.67,36.16,36.98,10.3,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:14,19.38,55.64,49.66,36.16,36.99,10.1,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:15,19.37,55.64,49.66,36.16,36.98,10,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:16,19.36,55.63,49.64,36.16,36.98,9.8,1.3,Filtration,4/17/19,G,Down,Deanza
12:37:17,19.36,55.63,49.64,36.16,36.98,9.8,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:18,19.36,55.64,49.64,36.16,36.98,9.8,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:19,19.35,55.63,49.63,36.16,36.98,9.5,1.2,Filtration,4/17/19,G,Down,Deanza
12:37:20,19.35,55.62,49.63,36.16,36.98,9.5,1.1,Filtration,4/17/19,G,Down,Deanza
12:37:21,19.35,55.62,49.62,36.15,36.97,9.5,1,Filtration,4/17/19,G,Down,Deanza
12:37:22,19.34,55.61,49.6,36.15,36.97,9.3,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:23,19.34,55.61,49.6,36.15,36.97,9.2,1,Filtration,4/17/19,G,Down,Deanza
12:37:24,19.33,55.6,49.59,36.14,36.96,9,1,Filtration,4/17/19,G,Down,Deanza
12:37:25,19.33,55.6,49.58,36.14,36.96,8.9,1,Filtration,4/17/19,G,Down,Deanza
12:37:26,19.33,55.6,49.58,36.14,36.96,8.9,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:27,19.32,55.6,49.57,36.14,36.96,8.7,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:28,19.32,55.6,49.57,36.14,36.96,8.7,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:29,19.32,55.6,49.57,36.14,36.96,8.6,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:30,19.31,55.6,49.56,36.14,36.96,8.4,0.6,Filtration,4/17/19,G,Down,Deanza
12:37:31,19.31,55.6,49.56,36.14,36.96,8.4,0.6,Filtration,4/17/19,G,Down,Deanza
12:37:32,19.31,55.6,49.55,36.14,36.96,8.2,0.6,Filtration,4/17/19,G,Down,Deanza
12:37:33,19.3,55.6,49.55,36.14,36.96,8.1,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:34,19.3,55.61,49.55,36.14,36.96,8,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:35,19.3,55.61,49.55,36.15,36.97,7.8,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:36,19.3,55.62,49.56,36.15,36.97,7.7,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:37,19.3,55.62,49.56,36.15,36.97,7.7,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:38,19.3,55.63,49.57,36.16,36.98,7.6,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:39,19.3,55.62,49.57,36.16,36.98,7.5,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:40,19.31,55.61,49.56,36.15,36.97,7.4,0.6,Filtration,4/17/19,G,Down,Deanza
12:37:41,19.31,55.61,49.56,36.15,36.96,7.3,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:42,19.31,55.61,49.56,36.15,36.97,7.3,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:43,19.31,55.62,49.57,36.15,36.97,7.2,1,Filtration,4/17/19,G,Down,Deanza
12:37:44,19.31,55.62,49.57,36.15,36.97,7.1,0.8,Filtration,4/17/19,G,Down,Deanza
12:37:45,19.31,55.62,49.57,36.15,36.97,7,0.8,Filtration,4/17/19,G,Down,Deanza
12:37:46,19.31,55.61,49.57,36.15,36.97,6.9,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:47,19.31,55.61,49.56,36.15,36.97,6.8,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:48,19.3,55.61,49.56,36.15,36.96,6.7,0.8,Filtration,4/17/19,G,Down,Deanza
12:37:49,19.3,55.61,49.56,36.15,36.96,6.6,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:50,19.3,55.61,49.55,36.15,36.96,6.5,1,Filtration,4/17/19,G,Down,Deanza
12:37:51,19.29,55.61,49.55,36.15,36.97,6.4,1.1,Filtration,4/17/19,G,Down,Deanza
12:37:52,19.29,55.61,49.55,36.15,36.97,6.4,1.1,Filtration,4/17/19,G,Down,Deanza
12:37:53,19.29,55.61,49.55,36.15,36.97,6.3,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:54,19.29,55.61,49.55,36.15,36.97,6.2,1,Filtration,4/17/19,G,Down,Deanza
12:37:55,19.3,55.61,49.55,36.15,36.97,6.1,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:56,19.3,55.61,49.55,36.15,36.97,6,0.9,Filtration,4/17/19,G,Down,Deanza
12:37:57,19.3,55.61,49.55,36.15,36.97,6,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:58,19.3,55.61,49.55,36.15,36.96,5.9,0.7,Filtration,4/17/19,G,Down,Deanza
12:37:59,19.29,55.6,49.54,36.14,36.96,5.7,0.7,Filtration,4/17/19,G,Down,Deanza
12:38:00,19.29,55.6,49.54,36.14,36.96,5.7,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:01,19.29,55.6,49.54,36.14,36.96,5.7,0.7,Filtration,4/17/19,G,Down,Deanza
12:38:02,19.29,55.6,49.53,36.14,36.96,5.6,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:03,19.29,55.6,49.53,36.14,36.96,5.6,0.7,Filtration,4/17/19,G,Down,Deanza
12:38:04,19.28,55.6,49.53,36.14,36.96,5.4,0.9,Filtration,4/17/19,G,Down,Deanza
12:38:05,19.28,55.6,49.53,36.14,36.96,5.4,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:06,19.28,55.61,49.53,36.14,36.96,5.4,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:07,19.28,55.6,49.53,36.14,36.96,5.3,0.7,Filtration,4/17/19,G,Down,Deanza
12:38:08,19.28,55.6,49.53,36.14,36.96,5.2,0.7,Filtration,4/17/19,G,Down,Deanza
12:38:09,19.28,55.6,49.53,36.14,36.96,5.1,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:10,19.28,55.6,49.52,36.14,36.96,5.1,0.6,Filtration,4/17/19,G,Down,Deanza
12:38:11,19.27,55.6,49.52,36.14,36.96,5.1,0.5,Filtration,4/17/19,G,Down,Deanza
12:38:12,19.27,55.6,49.52,36.14,36.96,5,0.7,Filtration,4/17/19,G,Down,Deanza
12:38:13,19.27,55.6,49.52,36.14,36.96,5,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:14,19.27,55.6,49.52,36.14,36.96,5,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:15,19.27,55.61,49.53,36.15,36.96,4.9,0.9,Filtration,4/17/19,G,Down,Deanza
12:38:16,19.27,55.61,49.53,36.15,36.96,4.9,0.9,Filtration,4/17/19,G,Down,Deanza
12:38:17,19.27,55.61,49.53,36.15,36.96,4.8,0.9,Filtration,4/17/19,G,Down,Deanza
12:38:18,19.28,55.62,49.54,36.15,36.97,4.8,1,Filtration,4/17/19,G,Down,Deanza
12:38:19,19.28,55.62,49.54,36.15,36.97,4.8,1,Filtration,4/17/19,G,Down,Deanza
12:38:20,19.29,55.62,49.55,36.15,36.97,4.7,1,Filtration,4/17/19,G,Down,Deanza
12:38:21,19.29,55.61,49.54,36.15,36.97,4.7,0.9,Filtration,4/17/19,G,Down,Deanza
12:38:22,19.29,55.61,49.54,36.15,36.96,4.7,0.9,Filtration,4/17/19,G,Down,Deanza
12:38:23,19.29,55.6,49.54,36.14,36.96,4.6,0.8,Filtration,4/17/19,G,Down,Deanza
12:38:24,19.29,55.6,49.54,36.14,36.96,4.5,0.7,Filtration,4/17/19,G,Down,Deanza
12:38:25,19.29,55.6,49.53,36.14,36.96,4.5,0.6,Filtration,4/17/19,G,Down,Deanza
12:38:26,19.29,55.59,49.53,36.14,36.95,4.5,0.5,Filtration,4/17/19,G,Down,Deanza
12:38:27,19.28,55.59,49.53,36.14,36.95,4.4,0.5,Filtration,4/17/19,G,Down,Deanza
12:38:28,19.28,55.59,49.52,36.14,36.95,4.3,0.6,Filtration,4/17/19,G,Down,Deanza
12:38:29,19.27,55.59,49.52,36.14,36.95,4.3,0.5,Filtration,4/17/19,G,Down,Deanza
12:38:30,19.27,55.6,49.52,36.14,36.95,4.3,0.4,Filtration,4/17/19,G,Down,Deanza
12:38:31,19.27,55.6,49.52,36.14,36.96,4.2,0.6,Filtration,4/17/19,G,Down,Deanza
12:38:32,19.27,55.6,49.52,36.14,36.96,4.2,0.6,Filtration,4/17/19,G,Down,Deanza
12:38:33,19.27,55.6,49.52,36.14,36.96,4.2,0.6,Filtration,4/17/19,G,Down,Deanza
