    Time, Temp_C_H,SpCond_mS/cm_H, Cond_mS/cm_H,  TDS_g/L_H,   Sal+ppt_H,Turbid_NTU_H,  Chl_ug/L_H,Experiment,    Date,Sonde,Position,Site
15:15:56,20.93,52.12,48.07,33.88,34.36,1,2.6,Filtration,10/26/18,H,Down,Deanza
15:15:57,20.93,52.12,48.07,33.88,34.36,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:15:58,20.93,52.12,48.07,33.88,34.36,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:15:59,20.93,52.12,48.07,33.88,34.36,0.9,2.5,Filtration,10/26/18,H,Down,Deanza
15:16:00,20.93,52.12,48.07,33.88,34.37,0.9,2.4,Filtration,10/26/18,H,Down,Deanza
15:16:01,20.93,52.12,48.07,33.88,34.37,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:02,20.93,52.13,48.07,33.88,34.37,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:03,20.93,52.13,48.07,33.88,34.37,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:04,20.93,52.12,48.07,33.88,34.37,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:05,20.93,52.12,48.07,33.88,34.37,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:06,20.93,52.12,48.07,33.88,34.37,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:07,20.93,52.12,48.07,33.88,34.37,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:08,20.93,52.12,48.07,33.88,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:09,20.93,52.12,48.07,33.88,34.36,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:10,20.93,52.12,48.06,33.88,34.36,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:16:11,20.93,52.12,48.06,33.88,34.36,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:16:12,20.93,52.12,48.06,33.88,34.36,0.9,3.2,Filtration,10/26/18,H,Down,Deanza
15:16:13,20.93,52.12,48.06,33.88,34.36,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:16:14,20.93,52.12,48.06,33.87,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:15,20.93,52.11,48.06,33.87,34.36,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:16,20.93,52.11,48.06,33.87,34.36,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:16:17,20.93,52.11,48.06,33.87,34.36,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:16:18,20.93,52.11,48.06,33.87,34.36,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:16:19,20.93,52.11,48.06,33.87,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:20,20.93,52.11,48.06,33.87,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:21,20.93,52.11,48.06,33.87,34.36,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:16:22,20.93,52.11,48.06,33.87,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:23,20.93,52.11,48.06,33.87,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:24,20.93,52.12,48.06,33.88,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:25,20.93,52.12,48.06,33.88,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:26,20.93,52.12,48.06,33.88,34.36,0.9,3.2,Filtration,10/26/18,H,Down,Deanza
15:16:27,20.93,52.12,48.07,33.88,34.36,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:16:28,20.93,52.12,48.07,33.88,34.36,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:16:29,20.93,52.12,48.07,33.88,34.36,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:16:30,20.93,52.12,48.07,33.88,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:31,20.93,52.12,48.07,33.88,34.37,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:32,20.93,52.13,48.07,33.88,34.37,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:33,20.93,52.13,48.07,33.88,34.37,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:34,20.93,52.13,48.08,33.88,34.37,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:16:35,20.93,52.13,48.08,33.88,34.37,0.8,3,Filtration,10/26/18,H,Down,Deanza
15:16:36,20.93,52.13,48.08,33.88,34.37,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:37,20.93,52.13,48.08,33.88,34.37,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:38,20.93,52.13,48.08,33.89,34.37,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:39,20.93,52.13,48.08,33.89,34.37,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:40,20.93,52.13,48.08,33.88,34.37,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:41,20.93,52.13,48.08,33.88,34.37,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:42,20.93,52.13,48.08,33.88,34.37,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:43,20.93,52.12,48.07,33.88,34.36,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:44,20.93,52.12,48.07,33.88,34.36,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:45,20.93,52.12,48.07,33.88,34.36,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:46,20.93,52.12,48.07,33.88,34.36,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:16:47,20.93,52.12,48.07,33.88,34.36,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:48,20.93,52.12,48.07,33.88,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:49,20.93,52.12,48.07,33.88,34.36,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:16:50,20.93,52.12,48.07,33.88,34.36,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:16:51,20.93,52.12,48.07,33.88,34.36,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:52,20.93,52.12,48.07,33.88,34.36,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:53,20.93,52.12,48.07,33.88,34.36,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:54,20.93,52.11,48.07,33.87,34.36,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:55,20.93,52.11,48.07,33.87,34.36,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:56,20.93,52.12,48.07,33.88,34.36,0.8,2.4,Filtration,10/26/18,H,Down,Deanza
15:16:57,20.93,52.12,48.07,33.88,34.36,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:16:58,20.93,52.12,48.07,33.88,34.36,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:16:59,20.93,52.12,48.07,33.88,34.36,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:17:00,20.93,52.12,48.07,33.88,34.36,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:01,20.93,52.12,48.07,33.88,34.36,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:02,20.93,52.12,48.07,33.88,34.36,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:03,20.93,52.12,48.07,33.88,34.36,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:04,20.93,52.12,48.07,33.88,34.36,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:05,20.93,52.12,48.07,33.88,34.36,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:06,20.93,52.12,48.07,33.88,34.36,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:07,20.93,52.12,48.07,33.88,34.37,0.8,3,Filtration,10/26/18,H,Down,Deanza
15:17:08,20.93,52.12,48.07,33.88,34.37,0.8,3,Filtration,10/26/18,H,Down,Deanza
15:17:09,20.93,52.12,48.07,33.88,34.37,0.8,3,Filtration,10/26/18,H,Down,Deanza
15:17:10,20.93,52.12,48.07,33.88,34.37,0.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:17:11,20.93,52.12,48.07,33.88,34.37,0.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:17:12,20.93,52.12,48.07,33.88,34.37,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:17:13,20.93,52.12,48.07,33.88,34.36,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:17:14,20.93,52.12,48.07,33.88,34.36,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:15,20.93,52.12,48.07,33.88,34.36,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:16,20.93,52.12,48.07,33.88,34.36,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:17,20.93,52.12,48.07,33.88,34.36,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:18,20.93,52.12,48.07,33.88,34.37,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:19,20.93,52.12,48.08,33.88,34.37,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:20,20.93,52.13,48.08,33.88,34.37,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:21,20.93,52.13,48.08,33.88,34.37,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:22,20.93,52.13,48.08,33.88,34.37,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:23,20.93,52.13,48.08,33.88,34.37,0.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:24,20.93,52.13,48.08,33.88,34.37,0.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:25,20.94,52.13,48.08,33.88,34.37,0.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:26,20.94,52.13,48.08,33.88,34.37,0.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:27,20.94,52.13,48.08,33.88,34.37,0.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:28,20.94,52.12,48.08,33.88,34.37,0.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:29,20.94,52.12,48.08,33.88,34.37,0.7,2.5,Filtration,10/26/18,H,Down,Deanza
15:17:30,20.94,52.12,48.08,33.88,34.37,0.7,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:31,20.94,52.12,48.08,33.88,34.36,0.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:32,20.94,52.12,48.08,33.88,34.36,0.7,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:33,20.94,52.12,48.08,33.88,34.36,0.7,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:34,20.94,52.12,48.08,33.88,34.37,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:35,20.94,52.12,48.08,33.88,34.37,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:17:36,20.94,52.13,48.09,33.88,34.37,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:37,20.94,52.13,48.09,33.88,34.37,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:38,20.94,52.13,48.09,33.88,34.37,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:39,20.94,52.13,48.09,33.88,34.37,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:40,20.94,52.13,48.09,33.89,34.37,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:17:41,20.94,52.13,48.09,33.89,34.37,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:42,20.94,52.14,48.1,33.89,34.38,0.8,2.4,Filtration,10/26/18,H,Down,Deanza
15:17:43,20.94,52.14,48.1,33.89,34.38,0.8,2.4,Filtration,10/26/18,H,Down,Deanza
15:17:44,20.94,52.14,48.1,33.89,34.38,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:17:45,20.94,52.15,48.1,33.89,34.38,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:46,20.94,52.15,48.1,33.9,34.38,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:47,20.94,52.15,48.11,33.9,34.39,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:17:48,20.94,52.15,48.11,33.9,34.39,0.8,2.6,Filtration,10/26/18,H,Down,Deanza
15:17:49,20.94,52.15,48.11,33.9,34.39,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:17:50,20.94,52.15,48.11,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:17:51,20.94,52.15,48.1,33.9,34.39,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:17:52,20.94,52.15,48.1,33.9,34.39,0.9,3.2,Filtration,10/26/18,H,Down,Deanza
15:17:53,20.94,52.15,48.1,33.9,34.39,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:17:54,20.94,52.15,48.1,33.9,34.39,0.9,3.2,Filtration,10/26/18,H,Down,Deanza
15:17:55,20.94,52.15,48.1,33.9,34.39,0.9,3.3,Filtration,10/26/18,H,Down,Deanza
15:17:56,20.94,52.15,48.11,33.9,34.39,0.9,3.2,Filtration,10/26/18,H,Down,Deanza
15:17:57,20.94,52.15,48.11,33.9,34.39,0.9,3.3,Filtration,10/26/18,H,Down,Deanza
15:17:58,20.94,52.15,48.11,33.9,34.39,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:17:59,20.94,52.15,48.11,33.9,34.39,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:18:00,20.94,52.16,48.11,33.9,34.39,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:18:01,20.94,52.15,48.11,33.9,34.39,0.8,3,Filtration,10/26/18,H,Down,Deanza
15:18:02,20.94,52.15,48.11,33.9,34.39,0.8,3.1,Filtration,10/26/18,H,Down,Deanza
15:18:03,20.94,52.16,48.11,33.9,34.39,0.8,3.1,Filtration,10/26/18,H,Down,Deanza
15:18:04,20.94,52.16,48.11,33.9,34.39,0.8,3,Filtration,10/26/18,H,Down,Deanza
15:18:05,20.94,52.16,48.11,33.9,34.39,0.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:06,20.94,52.16,48.12,33.91,34.39,0.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:07,20.94,52.16,48.12,33.91,34.4,0.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:08,20.94,52.16,48.12,33.91,34.39,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:18:09,20.94,52.16,48.12,33.9,34.39,0.9,3.2,Filtration,10/26/18,H,Down,Deanza
15:18:10,20.94,52.16,48.12,33.9,34.39,0.8,3.2,Filtration,10/26/18,H,Down,Deanza
15:18:11,20.94,52.15,48.11,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:12,20.94,52.15,48.11,33.9,34.39,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:18:13,20.94,52.15,48.11,33.9,34.39,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:18:14,20.94,52.15,48.11,33.9,34.39,0.8,2.4,Filtration,10/26/18,H,Down,Deanza
15:18:15,20.94,52.15,48.11,33.9,34.39,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:18:16,20.94,52.15,48.11,33.9,34.39,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:18:17,20.94,52.15,48.11,33.9,34.39,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:18:18,20.94,52.15,48.11,33.9,34.39,0.8,2.5,Filtration,10/26/18,H,Down,Deanza
15:18:19,20.95,52.15,48.11,33.9,34.39,0.8,2.7,Filtration,10/26/18,H,Down,Deanza
15:18:20,20.95,52.15,48.11,33.9,34.39,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:21,20.95,52.15,48.11,33.9,34.39,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:22,20.95,52.15,48.11,33.9,34.39,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:23,20.95,52.15,48.11,33.9,34.39,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:18:24,20.95,52.15,48.12,33.9,34.39,0.8,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:25,20.95,52.15,48.12,33.9,34.39,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:26,20.95,52.15,48.12,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:27,20.95,52.16,48.12,33.9,34.39,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:28,20.95,52.15,48.12,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:29,20.95,52.16,48.12,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:30,20.95,52.15,48.12,33.9,34.39,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:18:31,20.95,52.15,48.12,33.9,34.39,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:18:32,20.95,52.15,48.12,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:33,20.95,52.15,48.12,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:34,20.95,52.15,48.12,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:35,20.95,52.15,48.12,33.9,34.39,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:36,20.95,52.15,48.12,33.9,34.39,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:37,20.95,52.15,48.12,33.9,34.39,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:18:38,20.95,52.16,48.13,33.9,34.39,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:39,20.95,52.16,48.13,33.9,34.39,0.9,3,Filtration,10/26/18,H,Down,Deanza
15:18:40,20.95,52.17,48.13,33.91,34.4,0.9,3.1,Filtration,10/26/18,H,Down,Deanza
15:18:41,20.95,52.17,48.14,33.91,34.4,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:42,20.95,52.17,48.14,33.91,34.4,0.9,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:43,20.95,52.17,48.14,33.91,34.4,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:44,20.95,52.17,48.14,33.91,34.4,0.9,2.7,Filtration,10/26/18,H,Down,Deanza
15:18:45,20.95,52.17,48.14,33.91,34.4,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:18:46,20.95,52.17,48.14,33.91,34.4,0.9,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:47,20.95,52.17,48.14,33.91,34.4,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:18:48,20.96,52.17,48.14,33.91,34.4,0.9,2.5,Filtration,10/26/18,H,Down,Deanza
15:18:49,20.96,52.17,48.14,33.91,34.4,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:18:50,20.96,52.17,48.14,33.91,34.4,0.9,2.6,Filtration,10/26/18,H,Down,Deanza
15:18:51,20.96,52.17,48.14,33.91,34.4,1,2.5,Filtration,10/26/18,H,Down,Deanza
15:18:52,20.96,52.17,48.14,33.91,34.4,1,2.5,Filtration,10/26/18,H,Down,Deanza
15:18:53,20.96,52.17,48.14,33.91,34.4,1,2.6,Filtration,10/26/18,H,Down,Deanza
15:18:54,20.96,52.17,48.14,33.91,34.4,1,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:55,20.96,52.17,48.14,33.91,34.4,1,2.8,Filtration,10/26/18,H,Down,Deanza
15:18:56,20.96,52.16,48.14,33.91,34.4,1,3,Filtration,10/26/18,H,Down,Deanza
15:18:57,20.96,52.16,48.14,33.91,34.4,1,3,Filtration,10/26/18,H,Down,Deanza
15:18:58,20.96,52.16,48.14,33.9,34.39,1,2.9,Filtration,10/26/18,H,Down,Deanza
15:18:59,20.96,52.16,48.14,33.91,34.4,1,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:00,20.96,52.16,48.14,33.91,34.4,1,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:01,20.96,52.16,48.14,33.91,34.4,1,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:02,20.96,52.17,48.14,33.91,34.4,1,2.5,Filtration,10/26/18,H,Down,Deanza
15:19:03,20.96,52.17,48.14,33.91,34.4,1,2.5,Filtration,10/26/18,H,Down,Deanza
15:19:04,20.96,52.17,48.14,33.91,34.4,1.1,2.5,Filtration,10/26/18,H,Down,Deanza
15:19:05,20.96,52.17,48.14,33.91,34.4,1.1,2.5,Filtration,10/26/18,H,Down,Deanza
15:19:06,20.96,52.17,48.14,33.91,34.4,1.1,2.3,Filtration,10/26/18,H,Down,Deanza
15:19:07,20.96,52.17,48.14,33.91,34.4,1.2,2.3,Filtration,10/26/18,H,Down,Deanza
15:19:08,20.96,52.17,48.14,33.91,34.4,1.2,2.3,Filtration,10/26/18,H,Down,Deanza
15:19:09,20.96,52.17,48.14,33.91,34.4,1.2,2.4,Filtration,10/26/18,H,Down,Deanza
15:19:10,20.96,52.17,48.14,33.91,34.4,1.2,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:11,20.96,52.17,48.14,33.91,34.4,1.2,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:12,20.96,52.16,48.14,33.91,34.4,1.2,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:13,20.96,52.16,48.14,33.91,34.4,1.2,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:14,20.96,52.16,48.14,33.91,34.4,1.2,2.4,Filtration,10/26/18,H,Down,Deanza
15:19:15,20.97,52.16,48.14,33.9,34.39,1.2,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:16,20.97,52.16,48.14,33.9,34.39,1.2,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:17,20.97,52.16,48.14,33.9,34.39,1.2,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:18,20.97,52.16,48.14,33.9,34.39,1.4,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:19,20.97,52.16,48.14,33.9,34.39,1.4,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:20,20.97,52.16,48.15,33.9,34.39,1.4,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:21,20.97,52.16,48.15,33.9,34.39,1.4,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:22,20.97,52.16,48.15,33.9,34.39,1.5,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:23,20.97,52.16,48.15,33.9,34.39,1.5,2.5,Filtration,10/26/18,H,Down,Deanza
15:19:24,20.97,52.16,48.15,33.9,34.39,1.5,2.4,Filtration,10/26/18,H,Down,Deanza
15:19:25,20.97,52.16,48.15,33.9,34.39,1.5,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:26,20.98,52.16,48.15,33.9,34.39,1.5,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:27,20.98,52.16,48.15,33.9,34.39,1.5,2.3,Filtration,10/26/18,H,Down,Deanza
15:19:28,20.98,52.16,48.15,33.9,34.39,1.5,1.9,Filtration,10/26/18,H,Down,Deanza
15:19:29,20.98,52.16,48.15,33.9,34.39,1.5,2,Filtration,10/26/18,H,Down,Deanza
15:19:30,20.98,52.16,48.15,33.9,34.39,1.5,1.9,Filtration,10/26/18,H,Down,Deanza
15:19:31,20.98,52.17,48.16,33.91,34.4,1.5,2,Filtration,10/26/18,H,Down,Deanza
15:19:32,20.98,52.17,48.16,33.91,34.4,1.5,2.1,Filtration,10/26/18,H,Down,Deanza
15:19:33,20.98,52.17,48.16,33.91,34.4,1.5,2,Filtration,10/26/18,H,Down,Deanza
15:19:34,20.98,52.17,48.16,33.91,34.4,1.5,2.2,Filtration,10/26/18,H,Down,Deanza
15:19:35,20.98,52.17,48.16,33.91,34.4,1.5,2.1,Filtration,10/26/18,H,Down,Deanza
15:19:36,20.98,52.16,48.16,33.91,34.4,1.6,2.2,Filtration,10/26/18,H,Down,Deanza
15:19:37,20.99,52.16,48.16,33.91,34.39,1.6,2.3,Filtration,10/26/18,H,Down,Deanza
15:19:38,20.99,52.16,48.16,33.91,34.39,1.6,2.4,Filtration,10/26/18,H,Down,Deanza
15:19:39,20.99,52.16,48.17,33.9,34.39,1.6,2.1,Filtration,10/26/18,H,Down,Deanza
15:19:40,20.99,52.16,48.17,33.9,34.39,1.6,2,Filtration,10/26/18,H,Down,Deanza
15:19:41,20.99,52.16,48.17,33.91,34.4,1.6,2.1,Filtration,10/26/18,H,Down,Deanza
15:19:42,20.99,52.17,48.17,33.91,34.4,1.7,2.3,Filtration,10/26/18,H,Down,Deanza
15:19:43,20.99,52.17,48.17,33.91,34.4,1.7,2.3,Filtration,10/26/18,H,Down,Deanza
15:19:44,20.99,52.17,48.18,33.91,34.4,1.7,2.4,Filtration,10/26/18,H,Down,Deanza
15:19:45,20.99,52.17,48.18,33.91,34.4,1.7,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:46,20.99,52.17,48.18,33.91,34.4,1.7,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:47,21,52.17,48.18,33.91,34.4,1.7,2.6,Filtration,10/26/18,H,Down,Deanza
15:19:48,21,52.17,48.18,33.91,34.4,1.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:49,21,52.17,48.18,33.91,34.4,1.7,2.7,Filtration,10/26/18,H,Down,Deanza
15:19:50,21,52.17,48.18,33.91,34.4,1.7,2.8,Filtration,10/26/18,H,Down,Deanza
15:19:51,21,52.17,48.18,33.91,34.4,1.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:19:52,21,52.17,48.18,33.91,34.4,1.8,3.1,Filtration,10/26/18,H,Down,Deanza
15:19:53,21,52.17,48.19,33.91,34.4,1.8,3.1,Filtration,10/26/18,H,Down,Deanza
15:19:54,21,52.17,48.19,33.91,34.4,1.8,3.1,Filtration,10/26/18,H,Down,Deanza
15:19:55,21,52.17,48.19,33.91,34.4,1.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:19:56,21,52.17,48.19,33.91,34.4,1.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:19:57,21,52.17,48.19,33.91,34.4,1.8,2.9,Filtration,10/26/18,H,Down,Deanza
15:19:58,21.01,52.17,48.19,33.91,34.4,2,3.2,Filtration,10/26/18,H,Down,Deanza
15:19:59,21.01,52.18,48.2,33.91,34.4,2,3.2,Filtration,10/26/18,H,Down,Deanza
15:20:00,21.01,52.18,48.2,33.92,34.41,2,3.3,Filtration,10/26/18,H,Down,Deanza
15:20:01,21.01,52.18,48.21,33.92,34.41,2,3.2,Filtration,10/26/18,H,Down,Deanza
15:20:02,21.02,52.18,48.21,33.92,34.41,2.1,3.1,Filtration,10/26/18,H,Down,Deanza
15:20:03,21.02,52.19,48.22,33.92,34.41,2.1,3.2,Filtration,10/26/18,H,Down,Deanza
15:20:04,21.02,52.19,48.22,33.92,34.41,2.1,3.3,Filtration,10/26/18,H,Down,Deanza
15:20:05,21.02,52.19,48.22,33.92,34.41,2.1,3.2,Filtration,10/26/18,H,Down,Deanza
15:20:06,21.03,52.19,48.23,33.93,34.42,2.1,3.2,Filtration,10/26/18,H,Down,Deanza
15:20:07,21.03,52.2,48.23,33.93,34.42,2.2,3.2,Filtration,10/26/18,H,Down,Deanza
15:20:08,21.03,52.2,48.24,33.93,34.42,2.3,3,Filtration,10/26/18,H,Down,Deanza
15:20:09,21.03,52.2,48.24,33.93,34.42,2.3,3,Filtration,10/26/18,H,Down,Deanza
